timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,cardano,dogecoin,solana,total
2013-08-26,1416.68,,,,50.55,,,,,,1467.23
2013-08-27,1459.37,,,,50.19,,,,,,1509.56
2013-08-28,1429.11,,,,49.63,,,,,,1478.74
2013-08-29,1434.59,,,,45.5,,,,,,1480.09
2013-08-30,1502.17,,,,47.26,,,,,,1549.43
2013-08-31,1602.41,,,,45.84,,,,,,1648.25
2013-09-01,1607.96,,,,45.35,,,,,,1653.31
2013-09-02,1597.13,,,,43.99,,,,,,1641.12
2013-09-03,1601.7,,,,44.35,,,,,,1646.05
2013-09-04,1575.53,,,,43.6,,,,,,1619.13
2013-09-05,1514.89,,,,45.65,,,,,,1560.54
2013-09-06,1470.86,,,,46.21,,,,,,1517.07
2013-09-07,1443.35,,,,48.38,,,,,,1491.73
2013-09-08,1420.95,,,,48.02,,,,,,1468.97
2013-09-09,1475.6,,,,48.38,,,,,,1523.98
2013-09-10,1492.3,,,,45.77,,,,,,1538.07
2013-09-11,1538.13,,,,47.54,,,,,,1585.67
2013-09-12,1568.87,,,,50.24,,,,,,1619.11
2013-09-13,1579.27,,,,51.51,,,,,,1630.78
2013-09-14,1537.19,,,,49.58,,,,,,1586.77
2013-09-15,1520.97,,,,50.26,,,,,,1571.23
2013-09-16,1539.43,,,,55.06,,,,,,1594.49
2013-09-17,1538.01,,,,75.13,,,,,,1613.14
2013-09-18,1547.28,,,,84.8,,,,,,1632.08
2013-09-19,1526.48,,,,86.95,,,,,,1613.43
2013-09-20,1507.62,,,,79.07,,,,,,1586.69
2013-09-21,1487.21,,,,76.19,,,,,,1563.4
2013-09-22,1506.53,,,,81.31,,,,,,1587.84
2013-09-23,1487.98,,,,78.33,,,,,,1566.31
2013-09-24,1481.14,,,,81.56,,,,,,1562.7
2013-09-25,1504.12,,,,82.79,,,,,,1586.91
2013-09-26,1505.03,,,,91.28,,,,,,1596.31
2013-09-27,1550.52,,,,101.72,,,,,,1550.52
2013-09-28,1575.66,,,,112.16,,,,,,1687.82
2013-09-29,1650.97,,,,110.55,,,,,,1761.52
2013-09-30,1549.94,,,,86.32,,,,,,1636.26
2013-10-01,1561.2,,,,93.32,,,,,,1654.52
2013-10-02,1555.75,,,,72.75,,,,,,1628.5
2013-10-03,1450.75,,,,65.68,,,,,,1516.43
2013-10-04,1512.49,,,,74.01,,,,,,1586.5
2013-10-05,1528.61,,,,72.55,,,,,,1601.16
2013-10-06,1505.55,,,,81.11,,,,,,1586.66
2013-10-07,1515.72,,,,72.95,,,,,,1588.67
2013-10-08,1484.82,,,,75.98,,,,,,1560.8
2013-10-09,1546.58,,,,73.81,,,,,,1620.39
2013-10-10,1532.82,,,,78.87,,,,,,1611.69
2013-10-11,1540.37,,,,70.88,,,,,,1611.25
2013-10-12,1601.08,,,,69.71,,,,,,1670.79
2013-10-13,1603.4,,,,69.52,,,,,,1672.92
2013-10-14,1663.46,,,,66.76,,,,,,1730.22
2013-10-15,1704.75,,,,62.44,,,,,,1767.19
2013-10-16,1702.25,,,,59.3,,,,,,1761.55
2013-10-17,1733.0,,,,60.7,,,,,,1793.7
2013-10-18,1795.18,,,,60.72,,,,,,1855.9
2013-10-19,2023.53,,,,57.02,,,,,,2080.55
2013-10-20,2042.26,,,,58.87,,,,,,2101.13
2013-10-21,2154.78,,,,52.71,,,,,,2207.49
2013-10-22,2298.99,,,,53.04,,,,,,2352.03
2013-10-23,2458.51,,,,58.09,,,,,,2516.6
2013-10-24,2364.67,,,,68.24,,,,,,2432.91
2013-10-25,2052.64,,,,54.26,,,,,,2106.9
2013-10-26,2130.64,,,,49.31,,,,,,2179.95
2013-10-27,2260.91,,,,51.95,,,,,,2312.86
2013-10-28,2365.64,,,,49.47,,,,,,2415.11
2013-10-29,2436.02,,,,46.4,,,,,,2482.42
2013-10-30,2434.77,,,,47.36,,,,,,2482.13
2013-10-31,2432.07,,,,46.89,,,,,,2478.96
2013-11-01,2449.52,,,,48.34,,,,,,2497.86
2013-11-02,2470.11,,,,51.06,,,,,,2521.17
2013-11-03,2537.56,,,,55.92,,,,,,2593.48
2013-11-04,2703.83,,,,56.21,,,,,,2760.04
2013-11-05,2756.79,,,,54.68,,,,,,2811.47
2013-11-06,3119.09,,,,60.66,,,,,,3179.75
2013-11-07,3536.07,,,,69.52,,,,,,3605.59
2013-11-08,3972.44,,,,82.55,,,,,,4054.99
2013-11-09,4284.55,,,,68.9,,,,,,4353.45
2013-11-10,3747.32,,,,67.18,,,,,,3747.32
2013-11-11,4078.79,,,,65.47,,,,,,4144.26
2013-11-12,4259.33,,,,69.78,,,,,,4329.11
2013-11-13,4844.51,,,,82.17,,,,,,4926.68
2013-11-14,4902.33,,,,77.2,,,,,,4979.53
2013-11-15,5087.75,,,,75.28,,,,,,5163.03
2013-11-16,5248.84,,,,78.04,,,,,,5326.88
2013-11-17,5862.54,,,,80.73,,,,,,5943.27
2013-11-18,6975.45,,,,85.71,,,,,,7061.16
2013-11-19,7380.46,,,,64.84,,,,,,7445.3
2013-11-20,6793.45,,,,56.96,,,,,,6850.41
2013-11-21,8114.44,,,,62.7,,,,,,8114.44
2013-11-22,8790.51,,,,68.44,,,,,,8858.95
2013-11-23,9853.53,,,,77.85,,,,,,9931.38
2013-11-24,9196.53,,,,91.61,,,,,,9196.53
2013-11-25,9544.78,,,,105.37,,,,,,9650.15
2013-11-26,10028.16,,,,180.4,,,,,,10208.56
2013-11-27,11009.42,,,,183.62,,,,,,11193.04
2013-11-28,11795.83,,,,208.16,,,,,,11795.83
2013-11-29,13280.66,,,,232.69,,,,,,13513.35
2013-11-30,13593.66,,,,279.7,,,,,,13873.36
2013-12-01,12464.72,,,,412.25,,,,,,12876.97
2013-12-02,11753.16,,,,449.65,,,,,,12202.81
2013-12-03,13020.24,,,,384.62,,,,,,13404.86
2013-12-04,13542.49,,,,425.27,,,,,,13967.76
2013-12-05,11947.41,,,,423.39,,,,,,12370.8
2013-12-06,12322.23,,,,366.82,,,,,,12689.05
2013-12-07,9816.78,,,,271.09,,,,,,10087.87
2013-12-08,8987.36,,,,269.24,,,,,,9256.6
2013-12-09,10863.89,,,,302.3,,,,,,11166.19
2013-12-10,11230.17,,,,342.01,,,,,,11572.18
2013-12-11,10741.25,,,,297.56,,,,,,11038.81
2013-12-12,10636.99,,,,270.23,,,,,,10907.22
2013-12-13,10872.2,,,,268.56,,,,,,11140.76
2013-12-14,10509.22,,,,251.81,,,,,,10761.03
2013-12-15,10363.49,,,,227.19,,,,3.49,,10594.17
2013-12-16,9573.26,,,,183.06,,,,2.56,,9756.32
2013-12-17,8393.85,,,,143.58,,,,1.62,,8539.05
2013-12-18,6791.34,,,,131.7,,,,2.19,,6925.23
2013-12-19,8233.5,,,,162.48,,,,4.3,,8400.28
2013-12-20,8436.42,,,,167.51,,,,9.87,,8613.8
2013-12-21,7246.4,,,,168.5,,,,4.69,,7419.59
2013-12-22,7907.2,,,,172.09,,,,4.64,,8083.93
2013-12-23,7854.95,,,,181.07,,,,4.02,,8040.04
2013-12-24,8030.45,,,,176.17,,,,9.21,,8215.83
2013-12-25,8140.34,,,,171.7,,,,7.96,,8320.0
2013-12-26,8944.97,,,,190.27,,,,8.01,,9143.25
2013-12-27,8944.47,,,,206.73,,,,8.2,,9159.4
2013-12-28,9002.77,,,,213.71,,,,8.42,,9224.9
2013-12-29,8855.25,,,,213.13,,,,6.79,,9075.17
2013-12-30,9270.68,,,,216.31,,,,7.58,,9494.57
2013-12-31,9205.34,,,,214.51,,,,7.9,,9427.75
2014-01-01,9358.69,,,,211.42,,,,8.08,,9578.19
2014-01-02,9417.08,,,,226.7,,,,6.84,,9650.62
2014-01-03,10062.42,,,,216.51,,,,6.39,,10285.32
2014-01-04,10350.95,,,,219.58,,,,5.92,,10576.45
2014-01-05,11207.54,,,,194.82,,,,5.89,,11408.25
2014-01-06,11414.4,,,,199.44,,,,5.67,,11619.51
2014-01-07,10107.68,,,,185.86,,,,5.33,,10298.87
2014-01-08,10256.34,,,,181.1,,,,4.96,,10442.4
2014-01-09,10443.91,,,,176.76,,,,6.1,,10626.77
2014-01-10,10570.44,,,,176.39,,,,7.63,,10746.83
2014-01-11,11094.59,,,,187.17,,,,9.16,,11290.92
2014-01-12,10630.19,,,,173.55,,,,9.39,,10813.13
2014-01-13,10309.31,,,,169.3,,,,8.81,,10487.42
2014-01-14,10276.9,,,,165.85,,,,7.87,,10450.62
2014-01-15,10555.4,,,,173.99,,,,9.84,,10739.23
2014-01-16,10283.9,,,,164.69,,,,12.0,,10460.59
2014-01-17,9979.24,,,,159.78,,,,11.62,,10150.64
2014-01-18,10315.66,,,,165.47,,,,12.99,,10494.12
2014-01-19,10293.34,,,,166.86,,,,18.23,,10478.43
2014-01-20,10677.33,,,,162.34,,,,24.75,,10864.42
2014-01-21,10686.78,,,,155.77,,,,59.76,,10902.31
2014-01-22,10635.02,,,,156.14,,,,60.44,,10851.6
2014-01-23,10417.27,,,,149.45,,,,52.82,,10619.54
2014-01-24,9945.39,,,,142.95,,,,58.32,,10146.66
2014-01-25,9900.71,,,,145.04,,,,64.62,,10110.37
2014-01-26,10508.8,,,,149.94,,,,64.42,,10723.16
2014-01-27,10984.37,,,,159.59,,,,60.5,,11204.46
2014-01-28,9573.53,,,,163.81,,,,50.83,,9788.17
2014-01-29,10067.68,,,,159.68,,,,53.58,,10280.94
2014-01-30,10074.83,,,,159.02,,,,58.01,,10291.86
2014-01-31,10087.8,,,,158.99,,,,61.49,,10308.28
2014-02-01,10271.72,,,,161.31,,,,61.9,,10494.93
2014-02-02,10323.66,,,,163.23,,,,58.74,,10545.63
2014-02-03,10043.29,,,,167.8,,,,56.37,,10267.46
2014-02-04,10281.14,,,,168.0,,,,48.28,,10497.42
2014-02-05,10267.24,,,,162.74,,,,57.35,,10487.33
2014-02-06,9951.17,,,,156.57,,,,58.19,,10165.93
2014-02-07,8918.94,,,,143.44,,,,50.71,,9113.09
2014-02-08,8678.27,,,,144.23,,,,51.96,,8874.46
2014-02-09,8315.66,,,,135.46,,,,56.64,,8507.76
2014-02-10,8535.56,,,,138.68,,,,56.51,,8730.75
2014-02-11,8638.93,,,,142.65,,,,77.72,,8859.3
2014-02-12,8115.97,,,,134.84,,,,91.99,,8342.8
2014-02-13,8077.47,,,,131.33,,,,87.09,,8295.89
2014-02-14,7729.13,,,,123.26,,,,80.88,,7933.27
2014-02-15,7986.58,,,,124.41,,,,73.68,,8184.67
2014-02-16,7614.46,,,,126.56,,,,72.53,,7813.55
2014-02-17,8005.43,,,,119.37,,,,70.51,,8195.31
2014-02-18,7758.14,,,,119.8,,,,69.89,,7947.83
2014-02-19,7711.28,,,,118.97,,,,71.59,,7901.84
2014-02-20,7377.41,,,,120.06,,,,65.29,,7562.76
2014-02-21,7241.46,,,,113.99,,,,62.88,,7418.33
2014-02-22,7098.4,,,,115.19,,,,67.07,,7280.66
2014-02-23,7746.49,,,,122.19,,,,64.05,,7932.73
2014-02-24,7120.13,,,,116.99,,,,58.92,,7296.04
2014-02-25,6088.84,,,,88.68,,,,51.98,,6229.5
2014-02-26,7061.2,,,,107.36,,,,61.09,,7229.65
2014-02-27,7300.96,,,,108.23,,,,63.69,,7472.88
2014-02-28,7065.92,,,,110.46,,,,59.45,,7235.83
2014-03-01,6979.71,,,,107.89,,,,59.28,,7146.88
2014-03-02,6997.27,,,,106.97,,,,53.58,,7157.82
2014-03-03,7304.05,,,,108.79,,,,59.69,,7472.53
2014-03-04,8418.89,,,,122.4,,,,61.66,,8602.95
2014-03-05,8212.71,,,,123.63,,,,59.21,,8395.55
2014-03-06,8169.32,,,,125.2,,,,61.12,,8355.64
2014-03-07,7711.03,,,,119.28,,,,57.99,,7888.3
2014-03-08,7623.17,,,,115.14,,,,54.01,,7792.32
2014-03-09,7947.99,,,,113.56,,,,48.84,,8110.39
2014-03-10,7763.13,,,,113.27,,,,51.07,,7927.47
2014-03-11,7803.98,,,,115.28,,,,46.34,,7965.6
2014-03-12,7979.72,,,,112.34,,,,44.53,,8136.59
2014-03-13,7994.47,,,,112.28,,,,54.78,,8161.53
2014-03-14,7879.61,,,,111.48,,,,52.42,,8043.51
2014-03-15,7987.47,,,,112.32,,,,52.26,,8152.05
2014-03-16,7883.32,,,,112.32,,,,50.65,,8046.29
2014-03-17,7812.93,,,,109.88,,,,49.0,,7971.81
2014-03-18,7676.28,,,,107.06,,,,47.12,,7830.46
2014-03-19,7653.77,,,,109.51,,,,48.56,,7811.84
2014-03-20,7423.64,,,,107.09,,,,47.33,,7578.06
2014-03-21,7303.7,,,,104.64,,,,44.81,,7453.15
2014-03-22,7041.71,,,,101.41,,,,43.37,,7186.49
2014-03-23,7127.03,,,,99.67,,,,43.0,,7269.7
2014-03-24,7175.54,,,,97.96,,,,44.28,,7317.78
2014-03-25,7317.44,,,,99.38,,,,42.93,,7459.75
2014-03-26,7343.0,,,,99.53,,,,41.29,,7483.82
2014-03-27,7133.33,,,,86.11,,,,35.19,,7254.63
2014-03-28,6331.5,,,,83.91,,,,34.28,,6449.69
2014-03-29,6317.11,,,,82.12,,,,40.07,,6439.3
2014-03-30,5912.15,,,,77.98,,,,34.79,,6024.92
2014-03-31,5756.31,,,,70.81,,,,33.07,,5860.19
2014-04-01,6023.35,,,,68.46,,,,35.54,,6127.35
2014-04-02,5506.31,,,,61.93,,,,28.56,,5596.8
2014-04-03,5604.04,,,,62.11,,,,29.95,,5696.1
2014-04-04,5641.61,,,,63.28,,,,29.97,,5734.86
2014-04-05,5824.87,,,,65.08,,,,31.75,,5921.7
2014-04-06,5808.86,,,,64.47,,,,31.18,,5904.51
2014-04-07,5775.64,,,,64.28,,,,31.32,,5871.24
2014-04-08,5718.58,,,,62.64,,,,30.86,,5812.08
2014-04-09,5589.58,,,,61.49,,,,30.35,,5681.42
2014-04-10,4611.92,,,,49.4,,,,23.99,,4685.31
2014-04-11,5318.03,,,,51.46,,,,30.55,,5400.04
2014-04-12,5321.87,,,,48.92,,,,29.3,,5400.09
2014-04-13,5234.67,,,,46.81,,,,27.28,,5308.76
2014-04-14,5802.3,,,,50.96,,,,32.48,,5885.74
2014-04-15,6522.97,,,,60.35,,,,41.54,,6624.86
2014-04-16,6674.47,,,,54.9,,,,50.28,,6779.65
2014-04-17,6278.79,,,,49.55,,,,45.93,,6374.27
2014-04-18,6074.12,,,,48.55,,,,44.24,,6166.91
2014-04-19,6353.7,,,,50.6,,,,46.56,,6450.86
2014-04-20,6312.9,,,,48.58,,,,45.5,,6406.98
2014-04-21,6284.67,,,,48.02,,,,45.19,,6377.88
2014-04-22,6187.03,,,,47.37,,,,42.96,,6277.36
2014-04-23,6231.92,,,,47.77,,,,41.81,,6321.5
2014-04-24,6350.01,,,,47.45,,,,43.17,,6440.63
2014-04-25,5857.08,,,,42.93,,,,35.27,,5935.28
2014-04-26,5822.78,,,,42.17,,,,35.09,,5900.04
2014-04-27,5542.72,,,,37.98,,,,32.88,,5613.58
2014-04-28,5593.86,,,,40.17,,,,36.03,,5670.06
2014-04-29,5683.72,,,,41.92,,,,37.19,,5762.83
2014-04-30,5690.81,,,,41.94,,,,37.75,,5770.5
2014-05-01,5821.43,,,,42.32,,,,38.09,,5901.84
2014-05-02,5716.63,,,,41.55,,,,36.48,,5794.66
2014-05-03,5570.42,,,,39.28,,,,35.05,,5644.75
2014-05-04,5554.78,,,,39.28,,,,35.58,,5629.64
2014-05-05,5518.95,,,,40.77,,,,34.59,,5594.31
2014-05-06,5463.47,,,,46.69,,,,34.84,,5545.0
2014-05-07,5590.8,,,,49.65,,,,36.16,,5676.61
2014-05-08,5609.81,,,,47.53,,,,36.08,,5693.42
2014-05-09,5730.13,,,,47.4,,,,37.94,,5815.47
2014-05-10,5795.54,,,,46.71,,,,36.81,,5879.06
2014-05-11,5598.96,,,,44.98,,,,35.2,,5679.14
2014-05-12,5633.63,,,,46.41,,,,35.07,,5715.11
2014-05-13,5625.31,,,,49.56,,,,34.82,,5709.69
2014-05-14,5669.11,,,,55.93,,,,35.41,,5760.45
2014-05-15,5712.91,,,,55.5,,,,35.38,,5803.79
2014-05-16,5725.22,,,,54.02,,,,35.14,,5814.38
2014-05-17,5737.97,,,,50.71,,,,35.38,,5824.06
2014-05-18,5706.17,,,,46.94,,,,35.13,,5788.24
2014-05-19,5706.98,,,,47.17,,,,34.83,,5788.98
2014-05-20,6214.91,,,,52.47,,,,36.6,,6303.98
2014-05-21,6294.42,,,,52.14,,,,35.94,,6382.5
2014-05-22,6716.6,,,,31.22,,,,33.31,,6781.13
2014-05-23,6662.96,,,,25.92,,,,32.67,,6721.55
2014-05-24,6727.96,,,,32.14,,,,33.8,,6793.9
2014-05-25,7325.37,,,,28.5,,,,33.76,,7387.63
2014-05-26,7479.34,,,,29.7,,,,32.08,,7541.12
2014-05-27,7325.15,,,,36.29,,,,31.67,,7393.11
2014-05-28,7402.21,,,,39.13,,,,31.84,,7473.18
2014-05-29,7290.26,,,,37.46,,,,31.21,,7358.93
2014-05-30,7897.76,,,,33.08,,,,27.8,,7958.64
2014-05-31,8007.25,,,,32.41,,,,27.23,,8066.89
2014-06-01,8094.13,,,,31.99,,,,32.41,,8158.53
2014-06-02,8487.59,,,,33.92,,,,31.89,,8553.4
2014-06-03,8580.31,,,,34.28,,,,31.21,,8645.8
2014-06-04,8249.18,,,,30.9,,,,29.31,,8309.39
2014-06-05,8478.55,,,,30.03,,,,29.23,,8537.81
2014-06-06,8409.35,,,,30.61,,,,29.43,,8469.39
2014-06-07,8428.21,,,,30.97,,,,29.87,,8489.05
2014-06-08,8445.49,,,,31.07,,,,29.35,,8505.91
2014-06-09,8290.26,,,,34.84,,,,29.47,,8354.57
2014-06-10,8359.49,,,,37.4,,,,31.36,,8428.25
2014-06-11,8116.78,,,,35.17,,,,34.12,,8186.07
2014-06-12,7309.31,,,,30.91,,,,29.85,,7370.07
2014-06-13,7666.33,,,,31.15,,,,30.86,,7728.34
2014-06-14,7350.66,,,,31.73,,,,29.64,,7412.03
2014-06-15,7526.35,,,,31.7,,,,30.39,,7588.44
2014-06-16,7646.62,,,,33.07,,,,28.96,,7708.65
2014-06-17,7838.35,,,,33.37,,,,29.74,,7901.46
2014-06-18,7802.4,,,,33.35,,,,29.14,,7864.89
2014-06-19,7665.35,,,,32.47,,,,29.18,,7727.0
2014-06-20,7625.13,,,,32.75,,,,29.0,,7686.88
2014-06-21,7643.41,,,,32.59,,,,28.42,,7704.42
2014-06-22,7694.63,,,,32.6,,,,27.91,,7755.14
2014-06-23,7582.63,,,,31.87,,,,27.39,,7641.89
2014-06-24,7537.05,,,,31.82,,,,25.85,,7594.72
2014-06-25,7268.69,,,,30.8,,,,21.93,,7321.42
2014-06-26,7505.65,,,,31.68,,,,24.92,,7562.25
2014-06-27,7750.01,,,,31.22,,,,24.56,,7805.79
2014-06-28,7709.21,,,,30.69,,,,23.04,,7762.94
2014-06-29,7758.49,,,,31.49,,,,22.47,,7812.45
2014-06-30,8269.63,,,,29.54,,,,22.62,,8321.79
2014-07-01,8351.85,,,,28.61,,,,22.05,,8402.51
2014-07-02,8408.21,,,,27.24,,,,18.9,,8454.35
2014-07-03,8308.93,,,,26.24,,,,18.44,,8353.61
2014-07-04,8140.82,,,,25.35,,,,19.83,,8186.0
2014-07-05,8149.05,,,,24.46,,,,18.98,,8192.49
2014-07-06,8195.7,,,,21.94,,,,20.0,,8237.64
2014-07-07,8048.56,,,,24.1,,,,19.24,,8091.9
2014-07-08,8058.08,,,,26.57,,,,22.44,,8107.09
2014-07-09,8060.03,,,,26.73,,,,24.23,,8110.99
2014-07-10,7994.63,,,,26.73,,,,23.03,,8044.39
2014-07-11,8198.77,,,,26.73,,,,23.29,,8248.79
2014-07-12,8235.22,,,,26.73,,,,23.5,,8285.45
2014-07-13,8154.94,,,,26.73,,,,23.06,,8204.73
2014-07-14,8034.63,,,,26.73,,,,22.02,,8083.38
2014-07-15,8044.34,,,,26.73,,,,21.61,,8092.68
2014-07-16,7981.89,,,,26.73,,,,20.22,,8028.84
2014-07-17,8095.58,,,,26.73,,,,22.24,,8144.55
2014-07-18,8173.25,,,,49.72,,,,21.48,,8244.45
2014-07-19,8165.09,,,,41.11,,,,20.94,,8227.14
2014-07-20,8093.61,,,,42.03,,,,20.76,,8156.4
2014-07-21,8088.07,,,,41.91,,,,20.39,,8150.37
2014-07-22,8078.59,,,,43.96,,,,19.06,,8141.61
2014-07-23,8066.93,,,,50.74,,,,19.57,,8137.24
2014-07-24,7832.3,,,,48.9,,,,18.71,,7899.91
2014-07-25,7837.68,,,,49.84,,,,18.7,,7906.22
2014-07-26,7758.03,,,,49.84,,,,18.01,,7825.88
2014-07-27,7715.9,,,,49.71,,,,19.21,,7784.82
2014-07-28,7651.36,,,,50.83,,,,18.01,,7720.2
2014-07-29,7607.01,,,,50.09,,,,18.54,,7675.64
2014-07-30,7335.78,,,,42.04,,,,17.36,,7395.18
2014-07-31,7630.85,,,,42.98,,,,18.35,,7692.18
2014-08-01,7773.05,,,,44.08,,,,18.58,,7835.71
2014-08-02,7701.69,,,,43.71,,,,18.33,,7763.73
2014-08-03,7669.14,,,,43.07,,,,17.82,,7730.03
2014-08-04,7681.46,,,,40.83,,,,17.84,,7740.13
2014-08-05,7631.72,,,,42.12,,,,16.59,,7690.43
2014-08-06,7645.92,,,,43.39,,,,15.98,,7705.29
2014-08-07,7699.13,,,,44.09,,,,15.93,,7759.15
2014-08-08,7749.97,,,,45.07,,,,14.9,,7809.94
2014-08-09,7716.0,,,,43.27,,,,14.88,,7774.15
2014-08-10,7723.61,,,,41.05,,,,13.37,,7778.03
2014-08-11,7528.22,,,,43.07,,,,12.68,,7583.97
2014-08-12,7451.88,,,,41.63,,,,13.22,,7506.73
2014-08-13,7142.15,,,,41.01,,,,12.86,,7196.02
2014-08-14,6619.44,,,,43.17,,,,13.04,,6675.65
2014-08-15,6470.9,,,,44.73,,,,10.64,,6526.27
2014-08-16,6851.51,,,,44.81,,,,12.13,,6908.45
2014-08-17,6508.25,,,,42.63,,,,11.22,,6562.1
2014-08-18,6051.49,,,,41.07,,,,9.56,,6102.12
2014-08-19,6373.13,,,,41.6,,,,10.39,,6425.12
2014-08-20,6770.6,,,,43.5,,,,11.75,,6825.85
2014-08-21,6791.37,,,,42.29,,,,11.75,,6845.41
2014-08-22,6796.32,,,,42.14,,,,11.25,,6849.71
2014-08-23,6544.63,,,,41.37,,,,10.77,,6596.77
2014-08-24,6698.64,,,,42.52,,,,11.11,,6752.27
2014-08-25,6598.47,,,,40.87,,,,10.15,,6649.49
2014-08-26,6735.89,,,,140.16,,,,13.57,,6889.62
2014-08-27,6735.48,,,,145.18,,,,12.53,,6893.19
2014-08-28,6691.05,,,,146.48,,,,12.03,,6849.56
2014-08-29,6708.84,,,,145.38,,,,11.67,,6865.89
2014-08-30,6624.31,,,,143.73,,,,12.19,,6780.23
2014-08-31,6342.58,,,,141.93,,,,12.09,,6496.6
2014-09-01,6288.71,,,,145.64,,,,11.82,,6446.17
2014-09-02,6275.49,,,,134.6,,,,11.78,,6421.87
2014-09-03,6277.99,,,,138.48,,,,12.53,,6429.0
2014-09-04,6475.92,,,,139.53,,,,14.48,,6629.93
2014-09-05,6354.59,,,,141.26,,,,15.11,,6510.96
2014-09-06,6384.71,,,,139.09,,,,18.99,,6542.79
2014-09-07,6363.33,,,,136.54,,,,17.15,,6517.02
2014-09-08,6239.6,,,,136.42,,,,16.25,,6392.27
2014-09-09,6249.61,,,,136.97,,,,17.89,,6404.47
2014-09-10,6322.52,,,,137.61,,,,17.15,,6477.28
2014-09-11,6314.75,,,,137.58,,,,19.1,,6471.43
2014-09-12,6280.92,,,,136.13,,,,19.04,,6436.09
2014-09-13,6313.76,,,,136.63,,,,24.11,,6474.5
2014-09-14,6299.01,,,,149.76,,,,30.68,,6479.45
2014-09-15,6278.08,,,,146.48,,,,30.04,,6454.6
2014-09-16,6141.51,,,,148.11,,,,26.3,,6315.92
2014-09-17,6037.84,,,,157.96,,,,24.69,,6220.49
2014-09-18,5627.25,,,,149.79,,,,27.32,,5804.36
2014-09-19,5226.3,,,,143.29,,,,25.44,,5395.03
2014-09-20,5430.69,,,,138.77,,,,26.98,,5596.44
2014-09-21,5274.31,,,,132.31,,,,26.33,,5432.95
2014-09-22,5298.47,,,,134.89,,,,27.15,,5460.51
2014-09-23,5771.56,,,,133.21,,,,28.98,,5933.75
2014-09-24,5602.42,,,,134.19,,,,32.37,,5768.98
2014-09-25,5431.97,,,,136.22,,,,34.5,,5602.69
2014-09-26,5365.48,,,,133.52,,,,41.75,,5540.75
2014-09-27,5301.87,,,,136.71,,,,35.1,,5473.68
2014-09-28,5009.83,,,,152.95,,,,36.66,,5199.44
2014-09-29,4972.41,,,,136.31,,,,36.71,,5145.43
2014-09-30,5164.01,,,,134.92,,,,37.33,,5336.26
2014-10-01,5079.41,,,,138.28,,,,34.18,,5251.87
2014-10-02,4959.94,,,,141.35,,,,30.98,,5132.27
2014-10-03,4752.5,,,,144.54,,,,30.06,,4927.1
2014-10-04,4376.05,,,,143.24,,,,27.57,,4546.86
2014-10-05,4340.42,,,,139.09,,,,25.75,,4505.26
2014-10-06,4390.07,,,,136.51,,,,27.54,,4554.12
2014-10-07,4431.2,,,,138.34,,,,27.55,,4597.09
2014-10-08,4721.89,,,,138.77,,,,27.21,,4887.87
2014-10-09,4790.05,,,,139.76,,,,27.26,,4957.07
2014-10-10,4780.22,,,,141.06,,,,25.25,,4946.53
2014-10-11,4807.7,,,,137.93,,,,26.17,,4971.8
2014-10-12,5005.06,,,,140.22,,,,27.41,,5172.69
2014-10-13,5178.71,,,,139.32,,,,26.74,,5344.77
2014-10-14,5330.59,,,,141.26,,,,26.66,,5498.51
2014-10-15,5250.4,,,,139.87,,,,25.59,,5415.86
2014-10-16,5080.5,,,,140.57,,,,24.16,,5245.23
2014-10-17,5093.88,,,,142.13,,,,23.47,,5259.48
2014-10-18,5213.67,,,,143.99,,,,24.07,,5381.73
2014-10-19,5185.88,,,,143.38,,,,22.48,,5351.74
2014-10-20,5090.99,,,,147.32,,,,21.69,,5260.0
2014-10-21,5127.92,,,,151.15,,,,21.55,,5300.62
2014-10-22,5089.6,,,,150.37,,,,23.96,,5263.93
2014-10-23,4779.14,,,,149.24,,,,23.22,,4951.6
2014-10-24,4755.31,,,,147.15,,,,23.67,,4926.13
2014-10-25,4658.8,,,,136.74,,,,23.5,,4819.04
2014-10-26,4702.36,,,,131.73,,,,23.43,,4857.52
2014-10-27,4678.27,,,,141.96,,,,23.47,,4843.7
2014-10-28,4723.45,,,,138.92,,,,24.08,,4886.45
2014-10-29,4477.25,,,,138.63,,,,22.66,,4638.54
2014-10-30,4620.14,,,,141.79,,,,22.7,,4784.63
2014-10-31,4526.52,,,,141.06,,,,22.34,,4689.92
2014-11-01,4358.25,,,,135.06,,,,21.12,,4514.43
2014-11-02,4359.61,,,,135.35,,,,20.78,,4515.74
2014-11-03,4361.1,,,,139.41,,,,20.32,,4520.83
2014-11-04,4416.49,,,,139.29,,,,19.9,,4575.68
2014-11-05,4546.69,,,,141.03,,,,20.74,,4708.46
2014-11-06,4685.74,,,,141.41,,,,21.54,,4848.69
2014-11-07,4598.27,,,,141.29,,,,20.66,,4760.22
2014-11-08,4639.32,,,,142.25,,,,20.72,,4802.29
2014-11-09,4900.09,,,,143.06,,,,21.05,,5064.2
2014-11-10,4906.04,,,,142.02,,,,20.77,,5068.83
2014-11-11,4939.38,,,,141.93,,,,21.02,,5102.33
2014-11-12,5648.17,,,,147.32,,,,22.51,,5818.0
2014-11-13,5597.42,,,,146.19,,,,23.42,,5767.03
2014-11-14,5336.22,,,,150.37,,,,22.7,,5509.29
