timestamp,bitcoin,ethereum,tether,binancecoin,ripple,usd-coin,staked-ether,cardano,dogecoin,solana,total
2015-08-14,61.28,4.36,0.0,,0.4,,,,0.03,,66.07
2015-08-15,38.13,2.52,0.0,,0.15,,,,0.02,,40.82
2015-08-16,55.87,3.03,0.0,,0.29,,,,0.03,,59.22
2015-08-17,51.73,1.88,0.14,,0.33,,,,0.02,,54.1
2015-08-18,49.83,1.7,0.04,,0.19,,,,0.03,,51.79
2015-08-19,143.39,1.54,0.11,,0.48,,,,0.03,,145.55
2015-08-20,99.66,2.97,0.11,,0.2,,,,0.02,,102.96
2015-08-21,62.18,1.74,0.0,,0.26,,,,0.03,,64.21
2015-08-22,102.33,0.91,0.0,,0.18,,,,0.01,,103.43
2015-08-23,72.47,1.61,0.0,,0.14,,,,0.03,,74.25
2015-08-24,139.38,0.7,0.01,,0.53,,,,0.02,,140.64
2015-08-25,183.42,1.05,0.47,,0.59,,,,0.1,,185.63
2015-08-26,144.28,1.15,0.03,,0.19,,,,0.09,,145.74
2015-08-27,69.9,0.68,0.0,,0.2,,,,0.05,,70.83
2015-08-28,95.13,0.72,0.01,,0.41,,,,0.07,,96.34
2015-08-29,56.65,0.61,0.0,,0.35,,,,0.04,,57.65
2015-08-30,54.62,1.05,0.0,,0.4,,,,0.04,,56.11
2015-08-31,58.03,1.2,0.0,,0.61,,,,0.03,,59.87
2015-09-01,61.48,0.61,0.01,,0.4,,,,0.05,,62.55
2015-09-02,47.78,0.63,0.0,,0.39,,,,0.03,,48.83
2015-09-03,43.77,0.58,0.0,,0.32,,,,0.04,,44.71
2015-09-04,55.27,0.33,0.0,,0.46,,,,0.02,,56.08
2015-09-05,58.71,0.35,0.0,,0.85,,,,0.07,,59.98
2015-09-06,70.11,0.32,0.02,,0.28,,,,0.07,,70.8
2015-09-07,50.34,0.49,0.03,,0.23,,,,0.05,,51.14
2015-09-08,67.75,0.42,0.01,,0.19,,,,0.06,,68.43
2015-09-09,55.99,0.37,0.01,,0.23,,,,0.09,,56.69
2015-09-10,48.53,0.64,0.1,,0.23,,,,0.05,,49.55
2015-09-11,44.29,1.9,0.03,,0.08,,,,0.05,,46.35
2015-09-12,40.54,0.8,0.0,,0.02,,,,0.04,,41.4
2015-09-13,46.25,0.66,0.0,,0.06,,,,0.04,,47.01
2015-09-14,52.12,0.74,0.0,,0.27,,,,0.05,,53.18
2015-09-15,58.56,0.73,0.05,,0.68,,,,0.04,,60.06
2015-09-16,51.09,0.63,0.1,,0.32,,,,0.06,,52.2
2015-09-17,54.59,0.91,0.01,,0.54,,,,0.06,,56.11
2015-09-18,79.61,0.48,0.02,,0.5,,,,0.04,,80.65
2015-09-19,39.02,0.39,0.0,,0.44,,,,0.03,,39.88
2015-09-20,36.48,0.51,0.0,,0.44,,,,0.04,,37.47
2015-09-21,36.8,0.43,0.0,,0.25,,,,0.1,,37.58
2015-09-22,71.79,0.49,0.01,,0.28,,,,0.1,,72.67
2015-09-23,53.53,0.2,0.02,,0.97,,,,0.13,,54.85
